FPR	TPR	THR
0.165210	0.880000	-1.939941
0.166005	0.880000	-1.939940
0.166005	0.881404	-1.939940
0.168388	0.881404	-1.939940
0.168388	0.883509	-1.939939
0.169182	0.883509	-1.939939
0.169182	0.884912	-1.939939
0.170770	0.884912	-1.939939
0.170770	0.886316	-1.939938
0.173948	0.886316	-1.939938
0.173948	0.887018	-1.939938
0.174742	0.887018	-1.939938
0.174742	0.889123	-1.939938
0.175536	0.889123	-1.939937
0.175536	0.891930	-1.939937
0.176330	0.891930	-1.939937
0.176330	0.892632	-1.939937
0.177125	0.892632	-1.939937
0.177125	0.893333	-1.939937
0.177919	0.893333	-1.939937
0.177919	0.894035	-1.939937
0.179508	0.894035	-1.939936
0.179508	0.898246	-1.939936
0.182685	0.898246	-1.939936
0.182685	0.901053	-1.939936
0.183479	0.901053	-1.939936
0.183479	0.901754	-1.939936
0.184273	0.901754	-1.939936
0.184273	0.903158	-1.939936
0.185068	0.903158	-1.939935
0.185068	0.903860	-1.939935
0.186656	0.903860	-1.939934
0.186656	0.908070	-1.939934
0.189039	0.908070	-1.939931
0.189039	0.908772	-1.939920
0.189833	0.908772	-1.939913
0.189833	0.910877	-1.939910
0.190627	0.910877	-1.939907
0.190627	0.912281	-1.939870
0.194599	0.912281	-1.939852
0.194599	0.912982	-1.939831
0.195393	0.912982	-1.939778
0.195393	0.914386	-1.939521
0.196187	0.914386	-1.939500
0.196187	0.915789	-1.939288
0.196982	0.915789	-1.939093
0.196982	0.918596	-1.939038
0.200159	0.918596	-1.938867
0.200159	0.924211	-1.938542
0.200953	0.924211	-1.937961
0.200953	0.924912	-1.937737
0.201747	0.924912	-1.937696
0.201747	0.926316	-1.936032
0.202542	0.926316	-1.935565
0.202542	0.927018	-1.935428
0.203336	0.927018	-1.934231
0.203336	0.927719	-1.934093
0.208896	0.927719	-1.933726
0.208896	0.928421	-1.931470
0.210485	0.928421	-1.931352
0.210485	0.929123	-1.930771
0.212073	0.929123	-1.930416
0.212073	0.931930	-1.929641
0.213662	0.931930	-1.928100
0.213662	0.934035	-1.927464
0.214456	0.934035	-1.926536
0.214456	0.934737	-1.925882
0.216044	0.934737	-1.925360
0.216044	0.935439	-1.924596
0.220810	0.935439	-1.923697
0.220810	0.936140	-1.921666
0.223987	0.936140	-1.921559
0.223987	0.938246	-1.921461
0.226370	0.938246	-1.921387
0.226370	0.938947	-1.921358
0.229547	0.938947	-1.921204
0.229547	0.939649	-1.921203
0.232724	0.939649	-1.921179
0.232724	0.941053	-1.921143
0.233519	0.941053	-1.920987
0.233519	0.943860	-1.920896
0.234313	0.943860	-1.920835
0.234313	0.944561	-1.920792
0.237490	0.944561	-1.920742
0.237490	0.945263	-1.920681
0.238284	0.945263	-1.920659
0.238284	0.945965	-1.920608
0.240667	0.945965	-1.920608
0.240667	0.948772	-1.920606
0.247021	0.948772	-1.920606
0.247021	0.950175	-1.920606
0.248610	0.950175	-1.920605
0.248610	0.950877	-1.920605
0.250199	0.950877	-1.920605
0.250199	0.952281	-1.920603
0.252581	0.952281	-1.920601
0.252581	0.952982	-1.920599
0.254964	0.952982	-1.920575
0.254964	0.953684	-1.920575
0.258936	0.953684	-1.920560
0.258936	0.956491	-1.920559
0.266878	0.956491	-1.920547
0.266878	0.957193	-1.920546
0.267673	0.957193	-1.920525
0.267673	0.957895	-1.920514
0.269261	0.957895	-1.920493
0.269261	0.958596	-1.920488
0.271644	0.958596	-1.920478
0.271644	0.959298	-1.920386
0.272438	0.959298	-1.920369
0.272438	0.960702	-1.920139
0.274821	0.960702	-1.920124
0.274821	0.961404	-1.920061
0.281176	0.961404	-1.920051
0.281176	0.962105	-1.920015
0.281970	0.962105	-1.919954
0.281970	0.962807	-1.919908
0.282764	0.962807	-1.919862
0.282764	0.964211	-1.919814
0.288324	0.964211	-1.919708
0.288324	0.965614	-1.919705
0.292295	0.965614	-1.919647
0.292295	0.966316	-1.919637
0.296267	0.966316	-1.919458
0.296267	0.967018	-1.919055
0.299444	0.967018	-1.918188
0.299444	0.968421	-1.917811
0.301033	0.968421	-1.916995
0.301033	0.969123	-1.916887
0.301827	0.969123	-1.916861
0.301827	0.969825	-1.916802
0.302621	0.969825	-1.916238
0.302621	0.971228	-1.915949
0.304210	0.971228	-1.915945
0.304210	0.971930	-1.915153
0.316124	0.971930	-1.914660
0.316124	0.972632	-1.914485
0.319301	0.972632	-1.914102
0.319301	0.974035	-1.914083
0.320095	0.974035	-1.913831
0.320095	0.974737	-1.913038
0.324067	0.974737	-1.912312
0.324067	0.975439	-1.910946
0.328832	0.975439	-1.909001
0.328832	0.976140	-1.905544
0.333598	0.976140	-1.898594
0.333598	0.976842	-1.898288
0.338364	0.976842	-1.893000
0.338364	0.977544	-1.892687
0.341541	0.977544	-1.891490
0.341541	0.978246	-1.890699
0.355044	0.978246	-1.888512
0.355044	0.978947	-1.866375
0.362192	0.978947	-1.863044
0.362192	0.979649	-1.854131
0.367752	0.979649	-1.852238
0.367752	0.980351	-1.848892
0.369341	0.980351	-1.845654
0.369341	0.981053	-1.844115
0.371724	0.981053	-1.842901
0.371724	0.981754	-1.842668
0.378872	0.981754	-1.842225
0.378872	0.982456	-1.838339
0.380461	0.982456	-1.835360
0.380461	0.983158	-1.834797
0.393169	0.983158	-1.826174
0.393169	0.983860	-1.824557
0.402701	0.983860	-1.817393
0.402701	0.985263	-1.813464
0.405083	0.985263	-1.798592
0.405083	0.985965	-1.777673
0.411438	0.985965	-1.774141
0.411438	0.986667	-1.773623
0.451946	0.986667	-1.767230
0.451946	0.987368	-1.764785
0.454329	0.987368	-1.759870
0.454329	0.988070	-1.758875
0.463066	0.988070	-1.753043
0.463066	0.988772	-1.741754
0.482129	0.988772	-1.736597
0.482129	0.989474	-1.720173
0.484512	0.989474	-1.718780
0.484512	0.990175	-1.713921
0.490866	0.990175	-1.710358
0.490866	0.990877	-1.704301
0.498014	0.990877	-1.703646
0.501191	0.990877	-1.689866
0.504369	0.990877	-1.679618
0.506751	0.990877	-1.670944
0.513106	0.990877	-1.651688
0.521843	0.990877	-1.649393
0.578237	0.992982	-1.645167
0.586974	0.992982	-1.643999
0.590945	0.992982	-1.641995
0.595711	0.992982	-1.639794
0.598094	0.992982	-1.632545
0.599682	0.992982	-1.628707
0.602859	0.992982	-1.624690
0.603654	0.992982	-1.617731
0.605242	0.992982	-1.617191
0.607625	0.992982	-1.616786
0.610008	0.992982	-1.615699
0.610802	0.992982	-1.606697
0.612391	0.992982	-1.602649
0.614774	0.992982	-1.601077
0.617951	0.992982	-1.600175
0.618745	0.993684	-1.598557
0.630659	0.993684	-1.596971
0.630659	0.994386	-1.595168
0.632248	0.994386	-1.595103
0.632248	0.995088	-1.593553
0.676728	0.995088	-1.592059
0.676728	0.995789	-1.586962
0.680699	0.995789	-1.581875
0.680699	0.996491	-1.576267
0.765687	0.996491	-1.571754
0.765687	0.997193	-1.563676
0.788721	0.997193	-1.558489
0.788721	0.997895	-1.553730
0.790310	0.997895	-1.551706
0.790310	0.998596	-1.542937
0.810961	0.998596	-1.537263
0.810961	0.999298	-1.535405
0.822875	0.999298	-1.534851
0.824464	0.999298	-1.533109
0.825258	0.999298	-1.529667
0.825258	1.000000	-1.525151
0.826847	1.000000	-1.524154
0.834790	1.000000	-1.521340
0.836378	1.000000	-1.503324
0.837967	1.000000	-1.495130
0.839555	1.000000	-1.490464
0.840349	1.000000	-1.488935
0.841938	1.000000	-1.464714
0.845115	1.000000	-1.460315
0.851469	1.000000	-1.455394
0.864178	1.000000	-1.445643
0.934075	1.000000	-1.444625
0.949960	1.000000	-1.438963
0.953137	1.000000	-1.438792
0.960286	1.000000	-1.433862
0.961080	1.000000	-1.432410
0.964257	1.000000	-1.430309
0.967434	1.000000	-1.422204
0.969023	1.000000	-1.409267
0.972994	1.000000	-1.399763
0.974583	1.000000	-1.389068
1.000000	1.000000	-1.366989
